path	lba	size	oob
/VOICE2/566.ADP	171516	46982	0
/VOICE2/565.ADP	171539	177572	0
/VOICE2/564.ADP	171626	156720	0
/VOICE2/585.ADP	171703	25726	0
/VOICE2/584.ADP	171716	24658	0
/VOICE2/583.ADP	171729	85008	0
/VOICE2/582.ADP	171771	46472	0
/VOICE2/581.ADP	171794	27304	0
/VOICE2/580.ADP	171808	140188	0
/VOICE2/579.ADP	171877	150590	0
/VOICE2/578.ADP	171951	127278	0
/VOICE2/577.ADP	172014	109120	0
/VOICE2/576.ADP	172068	79816	0
/VOICE2/575.ADP	172107	206504	0
/VOICE2/594.ADP	172208	68160	0
/VOICE2/593.ADP	172242	102154	0
/VOICE2/592.ADP	172292	77402	0
/VOICE2/591.ADP	172330	56270	0
/VOICE2/590.ADP	172358	21964	0
/VOICE2/589.ADP	172369	148314	0
/VOICE2/588.ADP	172442	14998	0
/VOICE2/587.ADP	172450	44476	0
/VOICE2/586.ADP	172472	56132	0
/VOICE2/627A.ADP	172500	61444	0
/VOICE2/627B.ADP	172531	112364	0
/VOICE3/626A.ADP	172586	22982	0
/VOICE3/626B.ADP	172598	130586	0
/VOICE3/624B.ADP	172662	93602	0
/VOICE3/624A.ADP	172708	118224	0
/VOICE3/615.ADP	172766	78190	0
/VOICE3/611B.ADP	172805	70112	0
/VOICE3/611A.ADP	172840	95490	0
/VOICE3/637.ADP	172887	45728	0
/VOICE3/634B.ADP	172910	49630	0
/VOICE3/634A.ADP	172935	64556	0
/VOICE3/627B.ADP	172967	189832	0
/VOICE3/627A.ADP	173060	189832	0
/VOICE3/642.ADP	173153	112510	0
/VOICE3/641.ADP	173208	51766	0
/VOICE3/640.ADP	173234	80942	0
/VOICE3/639.ADP	173274	46980	0
/VOICE3/638.ADP	173297	50674	0
/VOICE3/636.ADP	173322	143300	0
/VOICE3/635.ADP	173392	84414	0
/VOICE3/634.ADP	173434	126998	0
/VOICE3/633.ADP	173497	106100	0
/VOICE3/632.ADP	173549	57572	0
/VOICE3/631.ADP	173578	73176	0
/VOICE3/630.ADP	173614	76472	0
/VOICE3/629.ADP	173652	28048	0
/VOICE3/628.ADP	173666	132478	0
/VOICE3/627.ADP	173731	189832	0
/VOICE3/626.ADP	173824	172000	0
/VOICE3/625.ADP	173908	163222	0
/VOICE3/624.ADP	173988	230374	0
/VOICE3/623.ADP	174101	22196	0
/VOICE3/622.ADP	174112	131504	0
/VOICE3/649.ADP	174177	72896	0
/VOICE3/648.ADP	174213	31982	0
/VOICE3/647.ADP	174229	45496	0
/VOICE3/646.ADP	174252	38902	0
/VOICE3/645.ADP	174271	72424	0
/VOICE3/644.ADP	174307	87942	0
/VOICE3/643.ADP	174350	60172	0
/VOICE3/621.ADP	174380	56364	0
/VOICE3/620.ADP	174408	78654	0
/VOICE3/619.ADP	174447	60822	0
/VOICE3/618.ADP	174477	134022	0
/VOICE3/617.ADP	174543	42850	0
/VOICE3/616.ADP	174564	80374	0
/VOICE3/614.ADP	174604	83066	0
/VOICE3/613.ADP	174645	119058	0
/VOICE3/611.ADP	174704	195778	0
/VOICE3/612.ADP	174800	49956	0
/VOICE3/610.ADP	174825	69600	0
/VOICE3/609.ADP	174859	153702	0
/VOICE3/608.ADP	174935	167634	0
/VOICE3/606.ADP	175017	46332	0
/VOICE3/607.ADP	175040	76890	0
/VOICE3/605.ADP	175078	161318	0
/VOICE3/604.ADP	175157	55202	0
/VOICE3/603.ADP	175184	76844	0
/VOICE3/602.ADP	175222	67324	0
/VOICE3/600.ADP	175255	38612	0
/VOICE3/601.ADP	175274	42478	0
/VOICE4/671B.ADP	175295	14162	0
/VOICE4/671A.ADP	175302	31426	0
/VOICE4/658C.ADP	175318	92926	0
/VOICE4/658B.ADP	175364	75114	0
/VOICE4/658A.ADP	175401	46844	0
/VOICE4/677.ADP	175424	50048	0
/VOICE4/656.ADP	175449	52230	0
/VOICE4/674.ADP	175475	36952	0
/VOICE4/673.ADP	175494	124956	0
/VOICE4/672.ADP	175556	26572	0
/VOICE4/671.ADP	175569	59708	0
/VOICE4/670.ADP	175599	46902	0
/VOICE4/669.ADP	175622	24692	0
/VOICE4/668.ADP	175635	101410	0
/VOICE4/667.ADP	175685	50280	0
/VOICE4/666.ADP	175710	95698	0
/VOICE4/665.ADP	175757	20292	0
/VOICE4/664.ADP	175767	76518	0
/VOICE4/663.ADP	175805	61890	0
/VOICE4/662.ADP	175836	38066	0
/VOICE4/661.ADP	175855	53810	0
/VOICE4/660.ADP	175882	26004	0
/VOICE4/659.ADP	175895	45544	0
/VOICE4/658.ADP	175918	241380	0
/VOICE4/657.ADP	176036	43048	0
/VOICE4/685.ADP	176058	46008	0
/VOICE4/655.ADP	176081	18200	0
/VOICE4/654.ADP	176090	19642	0
/VOICE4/684.ADP	176100	21314	0
/VOICE4/683.ADP	176111	56550	0
/VOICE4/682.ADP	176139	22568	0
/VOICE4/681.ADP	176151	96948	0
/VOICE4/680.ADP	176199	91100	0
/VOICE4/679.ADP	176244	170978	0
/VOICE4/678.ADP	176328	88082	0
/VOICE4/676.ADP	176372	60026	0
/VOICE4/675.ADP	176402	82092	0
/VOICE4/699.ADP	176443	42572	0
/VOICE4/698.ADP	176464	52556	0
/VOICE4/697.ADP	176490	143810	0
/VOICE4/696.ADP	176561	71410	0
/VOICE4/695.ADP	176596	98066	0
/VOICE4/694.ADP	176644	116224	0
/VOICE4/693.ADP	176701	15974	0
/VOICE4/692.ADP	176709	28592	0
/VOICE4/691.ADP	176723	47262	0
/VOICE4/690.ADP	176747	50744	0
/VOICE4/689.ADP	176772	93098	0
/VOICE4/688.ADP	176818	88268	0
/VOICE4/687.ADP	176862	119708	0
/VOICE4/686.ADP	176921	69832	0
/VOICE4/685B.ADP	176956	71596	0
/VOICE4/653.ADP	176991	108376	0
/VOICE4/652.ADP	177044	83114	0
/VOICE4/650.ADP	177085	114738	0
/VOICE4/651.ADP	177142	23728	0
/VOICE5/748.ADP	177154	103546	0
/VOICE5/747.ADP	177205	29336	0
/VOICE5/746.ADP	177220	58744	0
/VOICE5/745.ADP	177249	37648	0
/VOICE5/744.ADP	177268	63202	0
/VOICE5/743.ADP	177299	115900	0
/VOICE5/742.ADP	177356	119430	0
/VOICE5/741.ADP	177415	81442	0
/VOICE5/740.ADP	177455	79398	0
/VOICE5/739.ADP	177494	70992	0
/VOICE5/738.ADP	177529	91240	0
/VOICE5/726.ADP	177574	16206	0
/VOICE5/725.ADP	177582	24832	0
/VOICE5/724.ADP	177595	79724	0
/VOICE5/723.ADP	177634	28606	0
/VOICE5/722.ADP	177648	13790	0
/VOICE5/721.ADP	177655	29858	0
/VOICE5/720.ADP	177670	94816	0
/VOICE5/719.ADP	177717	62818	0
/VOICE5/718.ADP	177748	45450	0
/VOICE5/717.ADP	177771	52324	0
/VOICE5/749.ADP	177797	70528	0
/VOICE5/716.ADP	177832	66628	0
/VOICE5/715.ADP	177865	66998	0
/VOICE5/714.ADP	177898	73918	0
/VOICE5/713.ADP	177935	46704	0
/VOICE5/712.ADP	177958	49956	0
/VOICE5/711.ADP	177983	28838	0
/VOICE5/710.ADP	177998	63052	0
/VOICE5/709.ADP	178029	199074	0
/VOICE5/708.ADP	178127	62308	0
/VOICE5/707.ADP	178158	81766	0
/VOICE5/706.ADP	178198	62494	0
/VOICE5/705.ADP	178229	89522	0
/VOICE5/704.ADP	178273	160110	0
/VOICE5/703.ADP	178352	25064	0
/VOICE5/702.ADP	178365	72710	0
/VOICE5/700.ADP	178401	51162	0
/VOICE5/701.ADP	178426	35606	0
/VOICE5/737.ADP	178444	80512	0
/VOICE5/736.ADP	178484	69286	0
/VOICE5/735.ADP	178518	80744	0
/VOICE5/734.ADP	178558	17366	0
/VOICE5/733.ADP	178567	24146	0
/VOICE5/731.ADP	178579	92262	0
/VOICE5/732.ADP	178625	58872	0
/VOICE5/730.ADP	178654	110506	0
/VOICE5/729.ADP	178708	19364	0
/VOICE5/728.ADP	178718	32958	0
/VOICE5/727.ADP	178735	18528	0
/VOICE6/769.ADP	178745	26468	0
/VOICE6/768.ADP	178758	117664	0
/VOICE6/767.ADP	178816	85156	0
/VOICE6/766.ADP	178858	53112	0
/VOICE6/765.ADP	178884	72804	0
/VOICE6/764.ADP	178920	19688	0
/VOICE6/763.ADP	178930	14440	0
/VOICE6/762.ADP	178938	29290	0
/VOICE6/761.ADP	178953	50976	0
/VOICE6/760.ADP	178978	77030	0
/VOICE6/790.ADP	179016	12954	0
/VOICE6/759.ADP	179023	50930	0
/VOICE6/789.ADP	179048	52648	0
/VOICE6/788.ADP	179074	35558	0
/VOICE6/787.ADP	179092	35188	0
/VOICE6/786.ADP	179110	71456	0
/VOICE6/785.ADP	179145	102014	0
/VOICE6/784.ADP	179195	93794	0
/VOICE6/783.ADP	179241	60172	0
/VOICE6/782.ADP	179271	94630	0
/VOICE6/781.ADP	179318	14348	0
/VOICE6/792.ADP	179326	60776	0
/VOICE6/791.ADP	179356	13174	0
/VOICE6/758.ADP	179363	42584	0
/VOICE6/757.ADP	179384	72664	0
/VOICE6/756.ADP	179420	66952	0
/VOICE6/755.ADP	179453	39970	0
/VOICE6/754.ADP	179473	56178	0
/VOICE6/753.ADP	179501	68624	0
/VOICE6/752.ADP	179535	48284	0
/VOICE6/751.ADP	179559	55620	0
/VOICE6/750.ADP	179587	148780	0
/VOICE6/780.ADP	179660	23264	0
/VOICE6/779.ADP	179672	60822	0
/VOICE6/778.ADP	179702	124956	0
/VOICE6/777.ADP	179764	38172	0
/VOICE6/776.ADP	179783	107634	0
/VOICE6/775.ADP	179836	86840	0
/VOICE6/774.ADP	179879	59150	0
/VOICE6/773.ADP	179908	113066	0
/VOICE6/772.ADP	179964	150870	0
/VOICE6/771.ADP	180038	67788	0
/VOICE6/770.ADP	180072	115574	0
/CH/CH_A/CH_A_130.BCH	180129	65604	0
/CH/CH_A/CH_A_800.BCH	180162	61360	0
/CH/CH_A/CH_A_000.BCH	180192	50560	0
/CH/CH_A/CH_A_400.BCH	180217	77488	0
/CH/CH_A/CH_A_350.BCH	180255	73784	0
/CH/CH_A/CH_A_260.BCH	180292	55428	0
/CH/CH_A/CH_A_210.BCH	180320	48456	0
/CH/CH_A/CH_A_200.BCH	180344	62408	0
/CH/CH_A/CH_A_080.BCH	180375	116792	0
/CH/CH_A/CH_A_060.BCH	180433	77932	0
/CH/CH_A/CH_A_050.BCH	180472	102368	0
/CH/CH_A/CH_A_030.BCH	180522	62224	0
/CH/CH_B/CH_B_130.BCH	180553	59564	0
/CH/CH_B/CH_B_000.BCH	180583	54444	0
/CH/CH_B/CH_B_860.BCH	180610	102696	0
/CH/CH_B/CH_B_370.BCH	180661	56864	0
/CH/CH_B/CH_B_280.BCH	180689	55920	0
/CH/CH_B/CH_B_080.BCH	180717	132488	0
/CH/CH_B/CH_B_050.BCH	180782	106740	0
/CH/CH_B/CH_B_030.BCH	180835	61340	0
/CH/CH_C/CH_C_130.BCH	180865	67016	0
/CH/CH_C/CH_C_000.BCH	180898	50260	0
/CH/CH_C/CH_C_490.BCH	180923	57848	0
/CH/CH_C/CH_C_320.BCH	180952	52944	0
/CH/CH_C/CH_C_230.BCH	180978	58984	0
/CH/CH_C/CH_C_080.BCH	181007	109792	0
/CH/CH_C/CH_C_050.BCH	181061	132748	0
/CH/CH_C/CH_C_030.BCH	181126	65116	0
/CH/CH_D/CH_D_130.BCH	181158	59196	0
/CH/CH_D/CH_D_000.BCH	181187	50016	0
/CH/CH_D/CH_D_880.BCH	181212	76160	0
/CH/CH_D/CH_D_780.BCH	181250	55296	0
/CH/CH_D/CH_D_410.BCH	181277	134444	0
/CH/CH_D/CH_D_080.BCH	181343	130520	0
/CH/CH_D/CH_D_050.BCH	181407	100136	0
/CH/CH_E/CH_E_130.BCH	181456	78352	0
/CH/CH_E/CH_E_000.BCH	181495	55020	0
/CH/CH_E/CH_E_630.BCH	181522	70676	0
/CH/CH_E/CH_E_620.BCH	181557	75076	0
/CH/CH_E/CH_E_610.BCH	181594	77588	0
/CH/CH_E/CH_E_080.BCH	181632	140160	0
/CH/CH_E/CH_E_050.BCH	181701	100792	0
/CH/CH_E/CH_E_030.BCH	181751	59696	0
/CH/CH_F/CH_F_910.BCH	181781	59488	0
/CH/CH_F/CH_F_430.BCH	181811	89124	0
/CH/CH_F/CH_F_200.BCH	181855	55296	0
/CH/CH_F/CH_F_080.BCH	181882	93204	0
/CH/CH_F/CH_F_050.BCH	181928	105248	0
/CH/CH_F/CH_F_030.BCH	181980	55860	0
/CH/CH_G/CH_G_870.BCH	182008	39104	0
/CH/CH_G/CH_G_080.BCH	182028	111688	0
/CH/CH_G/CH_G_050.BCH	182083	103340	0
/CH/CH_G/CH_G_030.BCH	182134	48544	0
/CH/CH_H/CH_H_130.BCH	182158	82280	0
/CH/CH_H/CH_H_000.BCH	182199	50656	0
/CH/CH_H/CH_H_810.BCH	182224	65084	0
/CH/CH_H/CH_H_790.BCH	182256	55980	0
/CH/CH_H/CH_H_670.BCH	182284	61816	0
/CH/CH_H/CH_H_050.BCH	182315	95240	0
/CH/CH_H/CH_H_030.BCH	182362	61288	0
/CH/CH_I/CH_I_870.BCH	182392	55184	0
/CH/CH_I/CH_I_370.BCH	182419	66004	0
/CH/CH_I/CH_I_050.BCH	182452	84484	0
/CH/CH_I/CH_I_030.BCH	182494	68292	0
/CH/CH_J/CH_J_850.BCH	182528	85968	0
/CH/CH_J/CH_J_220.BCH	182570	51092	0
/CH/CH_J/CH_J_030.BCH	182595	60888	0
/CH/CH_K/CH_K_130.BCH	182625	98252	0
/CH/CH_K/CH_K_690.BCH	182673	99344	0
/CH/CH_K/CH_K_450.BCH	182722	103816	0
/CH/CH_K/CH_K_430.BCH	182773	84648	0
/CH/CH_K/CH_K_420.BCH	182815	112668	0
/CH/CH_K/CH_K_290.BCH	182871	71432	0
/CH/CH_K/CH_K_070.BCH	182906	68516	0
/CH/CH_K/CH_K_050.BCH	182940	93992	0
/CH/CH_K/CH_K_040.BCH	182986	50872	0
/CH/CH_K/CH_K_010.BCH	183011	84544	0
/CH/CH_L/CH_L_130.BCH	183053	74916	0
/CH/CH_L/CH_L_760.BCH	183090	72364	0
/CH/CH_L/CH_L_550.BCH	183126	62368	0
/CH/CH_L/CH_L_270.BCH	183157	62628	0
/CH/CH_L/CH_L_070.BCH	183188	50124	0
/CH/CH_L/CH_L_050.BCH	183213	90120	0
/CH/CH_L/CH_L_040.BCH	183258	55008	0
/CH/CH_L/CH_L_010.BCH	183285	74556	0
/CH/CH_M/CH_M_130.BCH	183322	70808	0
/CH/CH_M/CH_M_640.BCH	183357	55452	0
/CH/CH_M/CH_M_450.BCH	183385	80816	0
/CH/CH_M/CH_M_420.BCH	183425	79468	0
/CH/CH_M/CH_M_290.BCH	183464	48984	0
/CH/CH_M/CH_M_070.BCH	183488	49088	0
/CH/CH_M/CH_M_050.BCH	183512	102464	0
/CH/CH_M/CH_M_040.BCH	183563	64168	0
/CH/CH_M/CH_M_010.BCH	183595	67296	0
/CH/CH_M/CH_M_20Z.BCH	183628	63784	0
/CH/CH_N/CH_N_130.BCH	183660	66132	0
/CH/CH_N/CH_N_070.BCH	183693	43700	0
/CH/CH_N/CH_N_010.BCH	183715	51464	0
/CH/CH_N/CH_N_290.BCH	183741	40012	0
/CH/CH_O/CH_O_130.BCH	183761	95796	0
/CH/CH_O/CH_O_930.BCH	183808	65044	0
/CH/CH_O/CH_O_660.BCH	183840	48220	0
/CH/CH_O/CH_O_290.BCH	183864	70524	0
/CH/CH_O/CH_O_110.BCH	183899	49156	0
/CH/CH_O/CH_O_100.BCH	183924	125424	0
/CH/CH_O/CH_O_070.BCH	183986	71212	0
/CH/CH_O/CH_O_010.BCH	184021	74372	0
/CH/CH_P/CH_P_130.BCH	184058	89624	0
/CH/CH_P/CH_P_330.BCH	184102	52276	0
/CH/CH_P/CH_P_310.BCH	184128	75916	0
/CH/CH_P/CH_P_230.BCH	184166	82748	0
/CH/CH_P/CH_P_110.BCH	184207	89224	0
/CH/CH_P/CH_P_100.BCH	184251	90640	0
/CH/CH_P/CH_P_070.BCH	184296	67192	0
/CH/CH_P/CH_P_010.BCH	184329	67416	0
/CH/CH_Q/CH_Q_680.BCH	184362	79124	0
/CH/CH_Q/CH_Q_530.BCH	184401	83100	0
/CH/CH_Q/CH_Q_510.BCH	184442	53636	0
/CH/CH_Q/CH_Q_500.BCH	184469	48804	0
/CH/CH_Q/CH_Q_420.BCH	184493	110060	0
/CH/CH_Q/CH_Q_110.BCH	184547	82584	0
/CH/CH_Q/CH_Q_100.BCH	184588	78812	0
/CH/CH_Q/CH_Q_070.BCH	184627	72688	0
/CH/CH_Q/CH_Q_060.BCH	184663	72688	0
/CH/CH_Q/CH_Q_010.BCH	184699	89768	0
/CH/CH_R/CH_R_220.BCH	184743	62616	0
/CH/CH_R/CH_R_110.BCH	184774	65844	0
/CH/CH_R/CH_R_100.BCH	184807	75628	0
/CH/CH_R/CH_R_010.BCH	184844	89768	0
/CH/CH_S/CH_S_750.BCH	184888	97288	0
/CH/CH_S/CH_S_680.BCH	184936	98004	0
/CH/CH_S/CH_S_650.BCH	184984	102880	0
/CH/CH_S/CH_S_640.BCH	185035	67108	0
/CH/CH_S/CH_S_500.BCH	185068	46880	0
/CH/CH_S/CH_S_450.BCH	185091	100384	0
/CH/CH_S/CH_S_100.BCH	185141	99904	0
/CH/CH_S/CH_S_060.BCH	185190	111688	0
/CH/CH_S/CH_S_010.BCH	185245	81040	0
/CH/CH_T/CH_T_680.BCH	185285	134012	0
/CH/CH_T/CH_T_650.BCH	185351	99900	0
/CH/CH_T/CH_T_620.BCH	185400	94448	0
/CH/CH_T/CH_T_530.BCH	185447	135752	0
/CH/CH_T/CH_T_310.BCH	185514	72560	0
/CH/CH_T/CH_T_100.BCH	185550	126416	0
/CH/CH_T/CH_T_010.BCH	185612	75456	0
/CH/CH_U/CH_U_130.BCH	185649	81852	0
/CH/CH_U/CH_U_000.BCH	185689	61692	0
/CH/CH_U/CH_U_120.BCH	185720	97544	0
/CH/CH_U/CH_U_110.BCH	185768	85936	0
/CH/CH_U/CH_U_100.BCH	185810	143804	0
/CH/CH_U/CH_U_080.BCH	185881	128764	0
/CH/CH_U/CH_U_070.BCH	185944	67132	0
/CH/CH_U/CH_U_060.BCH	185977	104820	0
/CH/CH_U/CH_U_050.BCH	186029	101072	0
/CH/CH_U/CH_U_040.BCH	186079	56056	0
/CH/CH_U/CH_U_030.BCH	186107	85068	0
/CH/CH_U/CH_U_020.BCH	186149	84464	0
/CH/CH_U/CH_U_010.BCH	186191	65924	0
/CH/CH_V/CH_V_800.BCH	186224	105480	0
/CH/CH_V/CH_V_850.BCH	186276	105480	0
/CH/CH_V/CH_V_820.BCH	186328	105480	0
/CH/CH_W/CH_W_000.BCH	186380	53148	0
/CH/CH_W/CH_W_700.BCH	186406	96884	0
/CH/CH_W/CH_W_930.BCH	186454	80356	0
/CH/CH_W/CH_W_920.BCH	186494	56320	0
/CH/CH_W/CH_W_910.BCH	186522	71384	0
/CH/CH_W/CH_W_900.BCH	186557	78596	0
/CH/CH_W/CH_W_890.BCH	186596	65704	0
/CH/CH_W/CH_W_880.BCH	186629	63648	0
/CH/CH_W/CH_W_820.BCH	186661	61704	0
/CH/CH_W/CH_W_810.BCH	186692	63752	0
/CH/CH_W/CH_W_790.BCH	186724	50404	0
/CH/CH_W/CH_W_770.BCH	186749	43048	0
/CH/CH_W/CH_W_760.BCH	186771	61104	0
/CH/CH_W/CH_W_750.BCH	186801	83332	0
/CH/CH_W/CH_W_710.BCH	186842	61900	0
/CH/CH_W/CH_W_670.BCH	186873	82480	0
/CH/CH_W/CH_W_660.BCH	186914	74992	0
/CH/CH_W/CH_W_550.BCH	186951	55880	0
/CH/CH_W/CH_W_510.BCH	186979	63836	0
/CH/CH_W/CH_W_490.BCH	187011	59428	0
/CH/CH_W/CH_W_480.BCH	187041	72492	0
/CH/CH_W/CH_W_470.BCH	187077	77456	0
/CH/CH_W/CH_W_460.BCH	187115	88116	0
/CH/CH_W/CH_W_440.BCH	187159	66604	0
/CH/CH_W/CH_W_430.BCH	187192	71640	0
/CH/CH_W/CH_W_410.BCH	187227	106648	0
/CH/CH_W/CH_W_340.BCH	187280	78968	0
/CH/CH_W/CH_W_330.BCH	187319	45428	0
/CH/CH_W/CH_W_300.BCH	187342	68416	0
/CH/CH_W/CH_W_250.BCH	187376	71476	0
/CH/CH_W/CH_W_240.BCH	187411	80748	0
/CH/CH_W/CH_W_210.BCH	187451	48328	0
/CH/CH_W/CH_W_120.BCH	187475	86456	0
/CH/CH_W/CH_W_060.BCH	187518	73576	0
/CH/CH_W/CH_W_040.BCH	187554	51356	0
/CH/CH_W/CH_W_020.BCH	187580	58220	0
/CH/CH_W/CH_W_010.BCH	187609	62796	0
/CH/CH_X/CH_X_800.BCH	187640	59812	0
/CH/CH_X/CH_X_000.BCH	187670	50212	0
/CH/CH_X/CH_X_700.BCH	187695	89940	0
/CH/CH_X/CH_X_930.BCH	187739	77844	0
/CH/CH_X/CH_X_820.BCH	187778	63404	0
/CH/CH_X/CH_X_810.BCH	187809	59812	0
/CH/CH_X/CH_X_790.BCH	187839	45408	0
/CH/CH_X/CH_X_710.BCH	187862	60536	0
/CH/CH_X/CH_X_440.BCH	187892	57204	0
/CH/CH_X/CH_X_300.BCH	187920	61536	0
/CH/CH_X/CH_X_250.BCH	187951	79968	0
/CH/CH_X/CH_X_240.BCH	187991	71688	0
/CH/CH_X/CH_X_120.BCH	188027	81436	0
/CH/CH_X/CH_X_060.BCH	188067	79884	0
/CH/CH_X/CH_X_040.BCH	188107	43396	0
/CH/CH_X/CH_X_020.BCH	188129	55564	0
/CH/CH_X/CH_X_010.BCH	188157	55796	0
/CH/CH_Y/CH_Y_000.BCH	188185	46588	0
/CH/CH_Y/CH_Y_700.BCH	188208	79148	0
/CH/CH_Y/CH_Y_920.BCH	188247	63252	0
/CH/CH_Y/CH_Y_900.BCH	188278	71404	0
/CH/CH_Y/CH_Y_850.BCH	188313	87680	0
/CH/CH_Y/CH_Y_780.BCH	188356	48988	0
/CH/CH_Y/CH_Y_690.BCH	188380	88840	0
/CH/CH_Y/CH_Y_630.BCH	188424	60484	0
/CH/CH_Y/CH_Y_600.BCH	188454	85912	0
/CH/CH_Y/CH_Y_540.BCH	188496	74544	0
/CH/CH_Y/CH_Y_480.BCH	188533	51572	0
/CH/CH_Y/CH_Y_440.BCH	188559	49352	0
/CH/CH_Y/CH_Y_340.BCH	188584	59420	0
/CH/CH_Y/CH_Y_310.BCH	188614	52708	0
/CH/CH_Y/CH_Y_220.BCH	188640	64136	0
/CH/CH_Y/CH_Y_120.BCH	188672	74720	0
/CH/CH_Y/CH_Y_060.BCH	188709	93672	0
/CH/CH_Y/CH_Y_040.BCH	188755	40336	0
/CH/CH_Y/CH_Y_020.BCH	188775	59736	0
/CH/CH_Y/CH_Y_010.BCH	188805	48860	0
/CH/CH_Z/CH_Z_000.BCH	188829	58208	0
/CH/CH_Z/CH_Z_890.BCH	188858	56404	0
/CH/CH_Z/CH_Z_860.BCH	188886	114676	0
/CH/CH_Z/CH_Z_850.BCH	188942	122864	0
/CH/CH_Z/CH_Z_780.BCH	189002	65880	0
/CH/CH_Z/CH_Z_670.BCH	189035	84168	0
/CH/CH_Z/CH_Z_630.BCH	189077	71744	0
/CH/CH_Z/CH_Z_600.BCH	189113	84112	0
/CH/CH_Z/CH_Z_370.BCH	189155	77500	0
/CH/CH_Z/CH_Z_360.BCH	189193	55876	0
/CH/CH_Z/CH_Z_200.BCH	189221	78824	0
/CH/CH_Z/CH_Z_120.BCH	189260	97932	0
/CH/CH_Z/CH_Z_060.BCH	189308	73076	0
/CH/CH_Z/CH_Z_040.BCH	189344	52684	0
/CH/CH_Z/CH_Z_020.BCH	189370	66320	0
/CH/CH_Z/CH_Z_010.BCH	189403	73040	0
/WAZA/WAZA_001/MA080003.ADP	189439	14488	0
/WAZA/WAZA_001/PA001017.ADP	189447	10834	0
/WAZA/WAZA_001/MA080002.ADP	189453	8960	0
/WAZA/WAZA_001/MA081008.ADP	189458	14488	0
/WAZA/WAZA_001/PA013017.ADP	189466	15230	0
/WAZA/WAZA_001/MA063015.ADP	189474	4596	0
/WAZA/WAZA_001/PA013014.ADP	189477	18296	0
/WAZA/WAZA_001/MA028013.ADP	189486	9054	0
/WAZA/WAZA_001/PA013013.ADP	189491	10168	0
/WAZA/WAZA_001/MA078010.ADP	189496	24648	0
/WAZA/WAZA_001/PA013009.ADP	189509	9518	0
/WAZA/WAZA_001/MA079008.ADP	189514	12072	0
/WAZA/WAZA_001/PA013008.ADP	189520	15556	0
/WAZA/WAZA_001/MA049006.ADP	189528	9054	0
/WAZA/WAZA_001/PA013006.ADP	189533	15694	0
/WAZA/WAZA_001/PA013005.ADP	189541	11144	0
/WAZA/WAZA_001/MA062004.ADP	189547	11468	0
/WAZA/WAZA_001/PA013002.ADP	189553	18248	0
/WAZA/WAZA_001/PA013001.ADP	189562	11608	0
/WAZA/WAZA_001/MA026001.ADP	189568	9054	0
/WAZA/WAZA_001/PA000017.ADP	189573	18338	0
/WAZA/WAZA_001/PA000014.ADP	189582	17444	0
/WAZA/WAZA_001/PA013011.ADP	189591	17924	0
/WAZA/WAZA_001/PA000009.ADP	189600	8732	0
/WAZA/WAZA_001/PA000008.ADP	189605	14244	0
/WAZA/WAZA_001/PA000006.ADP	189612	14050	0
/WAZA/WAZA_001/PA000005.ADP	189619	9962	0
/WAZA/WAZA_001/PA013007.ADP	189624	17692	0
/WAZA/WAZA_001/PA013016.ADP	189633	15602	0
/WAZA/WAZA_001/PA013015.ADP	189641	16902	0
/WAZA/WAZA_001/PA013004.ADP	189650	18806	0
/WAZA/WAZA_001/PA013003.ADP	189660	18156	0
/WAZA/WAZA_001/PA013010.ADP	189669	15742	0
/WAZA/WAZA_001/PA000013.ADP	189677	9780	0
/WAZA/WAZA_001/PA000001.ADP	189682	11022	0
/WAZA/WAZA_001/PA000016.ADP	189688	14752	0
/WAZA/WAZA_001/PA000015.ADP	189696	13794	0
/WAZA/WAZA_001/PA000011.ADP	189703	16286	0
/WAZA/WAZA_001/PA000010.ADP	189711	16528	0
/WAZA/WAZA_001/PA000007.ADP	189720	15254	0
/WAZA/WAZA_001/PA000004.ADP	189728	16554	0
/WAZA/WAZA_001/PA000003.ADP	189737	15514	0
/WAZA/WAZA_001/PA000002.ADP	189745	16344	0
/WAZA/WAZA_001/WAZA_015.WAZ	189753	126924	0
/WAZA/WAZA_001/WAZA_016.WAZ	189815	94228	0
/WAZA/WAZA_001/WAZA_014.WAZ	189862	77584	0
/WAZA/WAZA_001/WAZA_013.WAZ	189900	122292	0
/WAZA/WAZA_001/WAZA_010.WAZ	189960	75280	0
/WAZA/WAZA_001/WAZA_009.WAZ	189997	71940	0
/WAZA/WAZA_001/WAZA_011.WAZ	190033	129664	0
/WAZA/WAZA_001/WAZA_007.WAZ	190097	63572	0
/WAZA/WAZA_001/WAZA_003.WAZ	190129	16580	0
/WAZA/WAZA_001/WAZA_017.WAZ	190138	64856	0
/WAZA/WAZA_001/WAZA_008.WAZ	190170	69304	0
/WAZA/WAZA_001/WAZA_006.WAZ	190204	12668	0
/WAZA/WAZA_001/WAZA_005.WAZ	190211	9048	0
/WAZA/WAZA_001/WAZA_004.WAZ	190216	71096	0
/WAZA/WAZA_001/WAZA_002.WAZ	190251	17764	0
/WAZA/WAZA_001/WAZA_001.WAZ	190260	14144	0
/WAZA/WAZA_001/WAZA_000.WAZ	190267	8612	0
/WAZA/WAZA_001/MA001001.ADP	190272	8154	0
/WAZA/WAZA_001/MA001002.ADP	190276	8914	0
